threshold,source_repo,target_repo,shift_at_step,mean_commit_error,drift_detected,model_adapted,buffer_size,total_adaptations,step,segment,commit_sha
0.5,pyjwt,sqlparse,120,0.0419,False,False,5000,0,55,source,mut_5a0d26c058d4
0.5,pyjwt,sqlparse,120,0.0578,False,False,5000,0,56,source,mut_5b3f2d9cbf03
0.5,pyjwt,sqlparse,120,0.0382,False,False,5000,0,57,source,mut_5c64ff199ac5
0.5,pyjwt,sqlparse,120,0.0707,False,False,5000,0,58,source,mut_5f51c0f4a848
0.5,pyjwt,sqlparse,120,0.0507,False,False,5000,0,59,source,mut_6049d17f369e
0.5,pyjwt,sqlparse,120,0.0511,False,False,5000,0,60,source,mut_60552fac6908
0.5,pyjwt,sqlparse,120,0.0432,False,False,5000,0,61,source,mut_60d6f3cf3948
0.5,pyjwt,sqlparse,120,0.0605,False,False,5000,0,62,source,mut_615c8ed8414e
0.5,pyjwt,sqlparse,120,0.0423,False,False,5000,0,63,source,mut_6210fdc74359
0.5,pyjwt,sqlparse,120,0.0236,False,False,5000,0,64,source,mut_65dbbf1f1b00
0.5,pyjwt,sqlparse,120,0.0318,False,False,5000,0,65,source,mut_67610408123d
0.5,pyjwt,sqlparse,120,0.0501,False,False,5000,0,66,source,mut_6762e5978e41
0.5,pyjwt,sqlparse,120,0.0396,False,False,5000,0,67,source,mut_68fb61939483
0.5,pyjwt,sqlparse,120,0.3802,False,False,5000,0,68,source,mut_69f17ac7f4ff
0.5,pyjwt,sqlparse,120,0.1199,False,False,5000,0,69,source,mut_6a6c014ca1f7
0.5,pyjwt,sqlparse,120,0.0503,False,False,5000,0,70,source,mut_6a9275dcfc0a
0.5,pyjwt,sqlparse,120,0.372,True,True,5000,1,71,source,mut_6ad127f32aea
0.5,pyjwt,sqlparse,120,0.3591,False,False,5000,1,72,source,mut_6b65c1606cb4
0.5,pyjwt,sqlparse,120,0.1185,False,False,5000,1,73,source,mut_6b81d79c96be
0.5,pyjwt,sqlparse,120,0.3476,False,False,5000,1,74,source,mut_6c291d41de8b
0.5,pyjwt,sqlparse,120,0.1749,False,False,5000,1,75,source,mut_6d9b19e64534
0.5,pyjwt,sqlparse,120,0.3845,False,False,5000,1,76,source,mut_6db4ac6d9443
0.5,pyjwt,sqlparse,120,0.1362,False,False,5000,1,77,source,mut_713de7973bcf
0.5,pyjwt,sqlparse,120,0.1063,False,False,5000,1,78,source,mut_73d581fb62eb
0.5,pyjwt,sqlparse,120,0.2503,False,False,5000,1,79,source,mut_74f0ea6a5857
0.5,pyjwt,sqlparse,120,0.1328,False,False,5000,1,80,source,mut_75132a62bc6b
0.5,pyjwt,sqlparse,120,0.3752,False,False,5000,1,81,source,mut_77cad84aef17
0.5,pyjwt,sqlparse,120,0.2949,False,False,5000,1,82,source,mut_7ab1e2c4cebd
0.5,pyjwt,sqlparse,120,0.2948,False,False,5000,1,83,source,mut_7ba5c6c51536
0.5,pyjwt,sqlparse,120,0.3732,False,False,5000,1,84,source,mut_7d2a2aa2296a
0.5,pyjwt,sqlparse,120,0.0702,False,False,5000,1,85,source,mut_7e0fb79566f5
0.5,pyjwt,sqlparse,120,0.3732,False,False,5000,1,86,source,mut_7ebf5a9a32cb
0.5,pyjwt,sqlparse,120,0.1295,False,False,5000,1,87,source,mut_825caac7065c
0.5,pyjwt,sqlparse,120,0.0661,False,False,5000,1,88,source,mut_82b6143e3e38
0.5,pyjwt,sqlparse,120,0.1274,False,False,5000,1,89,source,mut_842476a54c3f
0.5,pyjwt,sqlparse,120,0.3194,False,False,5000,1,90,source,mut_84bb1fa4caa8
0.5,pyjwt,sqlparse,120,0.3157,False,False,5000,1,91,source,mut_8535affd9884
0.5,pyjwt,sqlparse,120,0.3678,False,False,5000,1,92,source,mut_8544af5217f4
0.5,pyjwt,sqlparse,120,0.3007,False,False,5000,1,93,source,mut_889d49387bb1
0.5,pyjwt,sqlparse,120,0.2724,False,False,5000,1,94,source,mut_8ac5a6f05c07
0.5,pyjwt,sqlparse,120,0.1407,False,False,5000,1,95,source,mut_8ad55c5ff59b
0.5,pyjwt,sqlparse,120,0.3872,False,False,5000,1,96,source,mut_8bae8add8f41
0.5,pyjwt,sqlparse,120,0.1134,False,False,5000,1,97,source,mut_8c1456f5a50b
0.5,pyjwt,sqlparse,120,0.3075,False,False,5000,1,98,source,mut_8c14b909d83c
0.5,pyjwt,sqlparse,120,0.3169,False,False,5000,1,99,source,mut_8c43829c33f8
0.5,pyjwt,sqlparse,120,0.3092,False,False,5000,1,100,source,mut_8ce25f2179e0
0.5,pyjwt,sqlparse,120,0.316,False,False,5000,1,101,source,mut_8ce3abb21a38
0.5,pyjwt,sqlparse,120,0.1412,False,False,5000,1,102,source,mut_8e964d5ee0a6
0.5,pyjwt,sqlparse,120,0.3873,False,False,5000,1,103,source,mut_8f1c5520f4e7
0.5,pyjwt,sqlparse,120,0.3981,False,False,5000,1,104,source,mut_91754eb2d23a
0.5,pyjwt,sqlparse,120,0.3769,False,False,5000,1,105,source,mut_94902348009a
0.5,pyjwt,sqlparse,120,0.181,False,False,5000,1,106,source,mut_94d69deb5717
0.5,pyjwt,sqlparse,120,0.3035,False,False,5000,1,107,source,mut_9513cd281e72
0.5,pyjwt,sqlparse,120,0.3026,False,False,5000,1,108,source,mut_95b9f7b65bf2
0.5,pyjwt,sqlparse,120,0.3078,False,False,5000,1,109,source,mut_96598a40aa63
0.5,pyjwt,sqlparse,120,0.0663,False,False,5000,1,110,source,mut_9833817576ef
0.5,pyjwt,sqlparse,120,0.3054,False,False,5000,1,111,source,mut_98758a682aa5
0.5,pyjwt,sqlparse,120,0.1208,False,False,5000,1,112,source,mut_99241348fde0
0.5,pyjwt,sqlparse,120,0.3868,False,False,5000,1,113,source,mut_99b158ff3585
0.5,pyjwt,sqlparse,120,0.3878,False,False,5000,1,114,source,mut_99e45368bcbd
0.5,pyjwt,sqlparse,120,0.3017,False,False,5000,1,115,source,mut_9a4cd53ededa
0.5,pyjwt,sqlparse,120,0.3017,False,False,5000,1,116,source,mut_9aa4552580b1
0.5,pyjwt,sqlparse,120,0.1316,False,False,5000,1,117,source,mut_9b272810af03
0.5,pyjwt,sqlparse,120,0.3983,False,False,5000,1,118,source,mut_9d3f3dd7d526
0.5,pyjwt,sqlparse,120,0.1315,False,False,5000,1,119,source,mut_a101ac9aae77
0.5,pyjwt,sqlparse,120,0.0559,False,False,5000,1,120,target,mut_00ed85e60cd9
0.5,pyjwt,sqlparse,120,0.1848,False,False,5000,1,121,target,mut_01607a748050
0.5,pyjwt,sqlparse,120,0.0524,False,False,5000,1,122,target,mut_0224f619e35c
0.5,pyjwt,sqlparse,120,0.023,False,False,5000,1,123,target,mut_026a10020b80
0.5,pyjwt,sqlparse,120,0.0229,False,False,5000,1,124,target,mut_03ee991cbb0a
0.5,pyjwt,sqlparse,120,0.0318,False,False,5000,1,125,target,mut_041c3482e05a
0.5,pyjwt,sqlparse,120,0.0201,False,False,5000,1,126,target,mut_0519ce964748
0.5,pyjwt,sqlparse,120,0.1301,False,False,5000,1,127,target,mut_05241599fa24
0.5,pyjwt,sqlparse,120,0.0355,False,False,5000,1,128,target,mut_05c5864de93f
0.5,pyjwt,sqlparse,120,0.0294,False,False,5000,1,129,target,mut_0633703f54bb
0.5,pyjwt,sqlparse,120,0.0342,False,False,5000,1,130,target,mut_0703ff01c280
0.5,pyjwt,sqlparse,120,0.0437,False,False,5000,1,131,target,mut_074fa6a12d6a
0.5,pyjwt,sqlparse,120,0.0326,False,False,5000,1,132,target,mut_084ecf13d0c7
0.5,pyjwt,sqlparse,120,0.0236,False,False,5000,1,133,target,mut_08c357c96661
0.5,pyjwt,sqlparse,120,0.0782,False,False,5000,1,134,target,mut_08c54a4a1774
0.5,pyjwt,sqlparse,120,0.0729,False,False,5000,1,135,target,mut_09e56869c62d
0.5,pyjwt,sqlparse,120,0.0245,False,False,5000,1,136,target,mut_0c28fc59246d
0.5,pyjwt,sqlparse,120,0.2081,False,False,5000,1,137,target,mut_0e6f69bff32e
0.5,pyjwt,sqlparse,120,0.0553,False,False,5000,1,138,target,mut_0ea074976f45
0.5,pyjwt,sqlparse,120,0.7161,False,False,5000,1,139,target,mut_0f6ab9f1dc53
0.5,pyjwt,sqlparse,120,0.0314,False,False,5000,1,140,target,mut_1110d9c4f3a2
0.5,pyjwt,sqlparse,120,0.2904,False,False,5000,1,141,target,mut_15da8a97f30d
0.5,pyjwt,sqlparse,120,0.0321,False,False,5000,1,142,target,mut_16d5526bba24
0.5,pyjwt,sqlparse,120,0.0371,False,False,5000,1,143,target,mut_1826940fb670
0.5,pyjwt,sqlparse,120,0.0322,False,False,5000,1,144,target,mut_18a327df7dd5
0.5,pyjwt,sqlparse,120,0.0495,False,False,5000,1,145,target,mut_1a27e32fb0d9
0.5,pyjwt,sqlparse,120,0.0364,False,False,5000,1,146,target,mut_1b410076d159
0.5,pyjwt,sqlparse,120,0.0311,False,False,5000,1,147,target,mut_1c741b52e4cc
0.5,pyjwt,sqlparse,120,0.6904,False,False,5000,1,148,target,mut_1d2a4ebddef7
0.5,pyjwt,sqlparse,120,0.0344,False,False,5000,1,149,target,mut_1dd1bf505ee1
0.5,pyjwt,sqlparse,120,0.0314,False,False,5000,1,150,target,mut_1e9e58f92d3c
0.5,pyjwt,sqlparse,120,0.2216,False,False,5000,1,151,target,mut_1f2e7bf62587
0.5,pyjwt,sqlparse,120,0.0518,False,False,5000,1,152,target,mut_1fc0cbcda288
0.5,pyjwt,sqlparse,120,0.0853,False,False,5000,1,153,target,mut_20eac5499782
0.5,pyjwt,sqlparse,120,0.0365,False,False,5000,1,154,target,mut_21429cd0b260
0.5,pyjwt,sqlparse,120,0.0619,False,False,5000,1,155,target,mut_217742f515df
0.5,pyjwt,sqlparse,120,0.1876,False,False,5000,1,156,target,mut_222d4967b863
0.5,pyjwt,sqlparse,120,0.6943,False,False,5000,1,157,target,mut_24e95de47642
0.5,pyjwt,sqlparse,120,0.7517,True,True,5000,2,158,target,mut_261a4ab9ed4c
0.5,pyjwt,sqlparse,120,0.6413,False,False,5000,2,159,target,mut_2634fd95f118
0.5,pyjwt,sqlparse,120,0.4471,False,False,5000,2,160,target,mut_274b3f00345f
0.5,pyjwt,sqlparse,120,0.471,False,False,5000,2,161,target,mut_295c7ad3071a
0.5,pyjwt,sqlparse,120,0.4793,False,False,5000,2,162,target,mut_2a17d702d436
0.5,pyjwt,sqlparse,120,0.4533,False,False,5000,2,163,target,mut_2c129f4e9211
0.5,pyjwt,sqlparse,120,0.4492,False,False,5000,2,164,target,mut_2c2f66af1cfb
0.5,pyjwt,sqlparse,120,0.6013,False,False,5000,2,165,target,mut_2cbae98e3519
0.5,pyjwt,sqlparse,120,0.4525,False,False,5000,2,166,target,mut_2cdbaf08089d
0.5,pyjwt,sqlparse,120,0.5776,False,False,5000,2,167,target,mut_2dee09d62d9d
0.5,pyjwt,sqlparse,120,0.4077,False,False,5000,2,168,target,mut_30086f4982b4
0.5,pyjwt,sqlparse,120,0.4383,False,False,5000,2,169,target,mut_30eea9b5f492
0.5,pyjwt,sqlparse,120,0.4331,False,False,5000,2,170,target,mut_30eec3bb4d68
0.5,pyjwt,sqlparse,120,0.4556,False,False,5000,2,171,target,mut_324c4b0e3c39
0.5,pyjwt,sqlparse,120,0.4516,False,False,5000,2,172,target,mut_33c0984d9374
0.5,pyjwt,sqlparse,120,0.436,False,False,5000,2,173,target,mut_347bd9f817e9
0.5,pyjwt,sqlparse,120,0.4626,False,False,5000,2,174,target,mut_3607818929cb
0.5,pyjwt,sqlparse,120,0.4271,False,False,5000,2,175,target,mut_362a64bf5afe
0.5,pyjwt,sqlparse,120,0.4353,False,False,5000,2,176,target,mut_3729fae7806f
0.5,pyjwt,sqlparse,120,0.4328,False,False,5000,2,177,target,mut_37cb2031b486
0.5,pyjwt,sqlparse,120,0.4452,False,False,5000,2,178,target,mut_38183bd2c1ed
0.5,pyjwt,sqlparse,120,0.6186,False,False,5000,2,179,target,mut_38763383d7b0
0.5,pyjwt,sqlparse,120,0.4103,False,False,5000,2,180,target,mut_3955a686c91d
0.5,pyjwt,sqlparse,120,0.4263,False,False,5000,2,181,target,mut_3989cb53b832
0.5,pyjwt,sqlparse,120,0.4118,False,False,5000,2,182,target,mut_39975d92d790
0.5,pyjwt,sqlparse,120,0.4135,False,False,5000,2,183,target,mut_3a92baf97f66
0.5,pyjwt,sqlparse,120,0.4212,False,False,5000,2,184,target,mut_3b88002f0733
0.5,pyjwt,sqlparse,120,0.4179,False,False,5000,2,185,target,mut_3d58a54aa20f
0.5,pyjwt,sqlparse,120,0.4419,False,False,5000,2,186,target,mut_3e04b14de979
0.5,pyjwt,sqlparse,120,0.2139,False,False,5000,2,187,target,mut_3ffd50b21960
0.5,pyjwt,sqlparse,120,0.4272,False,False,5000,2,188,target,mut_407eb9486001
0.5,pyjwt,sqlparse,120,0.4517,False,False,5000,2,189,target,mut_4324b71a987c
0.5,pyjwt,sqlparse,120,0.5924,False,False,5000,2,190,target,mut_434d19a26cdb
0.5,pyjwt,sqlparse,120,0.4532,False,False,5000,2,191,target,mut_43695e7c2f7b
0.5,pyjwt,sqlparse,120,0.4497,False,False,5000,2,192,target,mut_437302185cb1
0.5,pyjwt,sqlparse,120,0.3684,False,False,5000,2,193,target,mut_463c594b3f76
0.5,pyjwt,sqlparse,120,0.4475,False,False,5000,2,194,target,mut_48baccea58f0
0.5,pyjwt,sqlparse,120,0.6412,False,False,5000,2,195,target,mut_48fde9d2deea
0.5,pyjwt,sqlparse,120,0.4592,False,False,5000,2,196,target,mut_4b13ccc70742
0.5,pyjwt,sqlparse,120,0.456,False,False,5000,2,197,target,mut_4c09085f2073
0.5,pyjwt,sqlparse,120,0.4652,False,False,5000,2,198,target,mut_4c4e6b8ce530
0.5,pyjwt,sqlparse,120,0.4697,False,False,5000,2,199,target,mut_4ddc4cbd929b
0.5,pyjwt,sqlparse,120,0.4445,False,False,5000,2,200,target,mut_4ec1d7e52659
0.5,pyjwt,sqlparse,120,0.6436,False,False,5000,2,201,target,mut_4fea0ea939d2
0.5,pyjwt,sqlparse,120,0.6441,False,False,5000,2,202,target,mut_5058b98fc3dc
0.5,pyjwt,sqlparse,120,0.4542,False,False,5000,2,203,target,mut_50aabc4b5a25
0.5,pyjwt,sqlparse,120,0.6317,False,False,5000,2,204,target,mut_513085300da3
0.5,pyjwt,sqlparse,120,0.4504,False,False,5000,2,205,target,mut_515b7e3ac580
0.5,pyjwt,sqlparse,120,0.4286,False,False,5000,2,206,target,mut_51d953d55d3a
0.5,pyjwt,sqlparse,120,0.2131,False,False,5000,2,207,target,mut_563fc775221b
0.5,pyjwt,sqlparse,120,0.4533,False,False,5000,2,208,target,mut_565c4e576970
0.5,pyjwt,sqlparse,120,0.4614,False,False,5000,2,209,target,mut_577d92322485
0.5,pyjwt,sqlparse,120,0.6236,False,False,5000,2,210,target,mut_598fea02071b
0.5,pyjwt,sqlparse,120,0.443,False,False,5000,2,211,target,mut_59ad839eb361
0.5,pyjwt,sqlparse,120,0.4426,False,False,5000,2,212,target,mut_59d5612d680e
0.5,pyjwt,sqlparse,120,0.462,False,False,5000,2,213,target,mut_5a1265cdd7fd
0.5,pyjwt,sqlparse,120,0.4493,False,False,5000,2,214,target,mut_5a226ce8e9a0
0.5,pyjwt,sqlparse,120,0.4402,False,False,5000,2,215,target,mut_5c4e9febc1b4
0.5,pyjwt,sqlparse,120,0.4871,False,False,5000,2,216,target,mut_5c5dd82adb4a
0.5,pyjwt,sqlparse,120,0.4412,False,False,5000,2,217,target,mut_5c709acf8a71
0.5,pyjwt,sqlparse,120,0.4387,False,False,5000,2,218,target,mut_5c83645a4b40
0.5,pyjwt,sqlparse,120,0.2155,False,False,5000,2,219,target,mut_5ca66cf5e21c
0.5,pyjwt,sqlparse,120,0.4472,False,False,5000,2,220,target,mut_5e1e3f22ddce
0.5,pyjwt,sqlparse,120,0.4639,False,False,5000,2,221,target,mut_5e911c243c0e
0.5,pyjwt,sqlparse,120,0.4747,False,False,5000,2,222,target,mut_5f9ee10badbd
0.5,pyjwt,sqlparse,120,0.6517,False,False,5000,2,223,target,mut_603659d3c40d
0.5,pyjwt,sqlparse,120,0.5636,False,False,5000,2,224,target,mut_628c76f5d806
0.5,pyjwt,sqlparse,120,0.4532,False,False,5000,2,225,target,mut_683a907522ac
0.5,pyjwt,sqlparse,120,0.4532,False,False,5000,2,226,target,mut_68be773b8e4f
0.5,pyjwt,sqlparse,120,0.44,False,False,5000,2,227,target,mut_6a213918b9c2
0.5,pyjwt,sqlparse,120,0.4415,False,False,5000,2,228,target,mut_6e3d6f48ed29
0.5,pyjwt,sqlparse,120,0.4368,False,False,5000,2,229,target,mut_6e5ae450d2f4
0.5,pyjwt,sqlparse,120,0.4228,False,False,5000,2,230,target,mut_6f68b59e3602
0.5,pyjwt,sqlparse,120,0.4186,False,False,5000,2,231,target,mut_70e6e6870886
0.5,pyjwt,sqlparse,120,0.423,False,False,5000,2,232,target,mut_7180d183cdb2
0.5,pyjwt,sqlparse,120,0.4195,False,False,5000,2,233,target,mut_71b88b2cf7de
0.5,pyjwt,sqlparse,120,0.4737,False,False,5000,2,234,target,mut_71f61f9f2540
0.5,pyjwt,sqlparse,120,0.4171,False,False,5000,2,235,target,mut_731cab0bcb1e
0.5,pyjwt,sqlparse,120,0.5569,False,False,5000,2,236,target,mut_754d4bc16c13
0.5,pyjwt,sqlparse,120,0.424,False,False,5000,2,237,target,mut_76df77b21013
0.5,pyjwt,sqlparse,120,0.4202,False,False,5000,2,238,target,mut_779fd8ca5ea2
0.5,pyjwt,sqlparse,120,0.2122,False,False,5000,2,239,target,mut_78f391f3ae79
0.5,sqlparse,tabulate,120,0.046,False,False,5000,0,0,source,mut_274b3f00345f
0.5,sqlparse,tabulate,120,0.0639,False,False,5000,0,1,source,mut_295c7ad3071a
0.5,sqlparse,tabulate,120,0.0941,False,False,5000,0,2,source,mut_2a17d702d436
0.5,sqlparse,tabulate,120,0.0431,False,False,5000,0,3,source,mut_2c129f4e9211
0.5,sqlparse,tabulate,120,0.0295,False,False,5000,0,4,source,mut_2c2f66af1cfb
0.5,sqlparse,tabulate,120,0.1604,False,False,5000,0,5,source,mut_2cbae98e3519
0.5,sqlparse,tabulate,120,0.0947,False,False,5000,0,6,source,mut_2cdbaf08089d
0.5,sqlparse,tabulate,120,0.1892,False,False,5000,0,7,source,mut_2dee09d62d9d
0.5,sqlparse,tabulate,120,0.4425,True,True,5000,1,8,source,mut_30086f4982b4
0.5,sqlparse,tabulate,120,0.1651,False,False,5000,1,9,source,mut_30eea9b5f492
0.5,sqlparse,tabulate,120,0.4669,False,False,5000,1,10,source,mut_30eec3bb4d68
0.5,sqlparse,tabulate,120,0.1697,False,False,5000,1,11,source,mut_324c4b0e3c39
0.5,sqlparse,tabulate,120,0.1694,False,False,5000,1,12,source,mut_33c0984d9374
0.5,sqlparse,tabulate,120,0.1635,False,False,5000,1,13,source,mut_347bd9f817e9
0.5,sqlparse,tabulate,120,0.209,False,False,5000,1,14,source,mut_3607818929cb
0.5,sqlparse,tabulate,120,0.4541,True,True,5000,2,15,source,mut_362a64bf5afe
0.5,sqlparse,tabulate,120,0.0221,False,False,5000,2,16,source,mut_3729fae7806f
0.5,sqlparse,tabulate,120,0.0253,False,False,5000,2,17,source,mut_37cb2031b486
0.5,sqlparse,tabulate,120,0.0213,False,False,5000,2,18,source,mut_38183bd2c1ed
0.5,sqlparse,tabulate,120,0.0319,False,False,5000,2,19,source,mut_38763383d7b0
0.5,sqlparse,tabulate,120,0.0348,False,False,5000,2,20,source,mut_3955a686c91d
0.5,sqlparse,tabulate,120,0.0196,False,False,5000,2,21,source,mut_3989cb53b832
0.5,sqlparse,tabulate,120,0.1999,False,False,5000,2,22,source,mut_39975d92d790
0.5,sqlparse,tabulate,120,0.0339,False,False,5000,2,23,source,mut_3a92baf97f66
0.5,sqlparse,tabulate,120,0.0258,False,False,5000,2,24,source,mut_3b88002f0733
0.5,sqlparse,tabulate,120,0.0395,False,False,5000,2,25,source,mut_3d58a54aa20f
0.5,sqlparse,tabulate,120,0.0204,False,False,5000,2,26,source,mut_3e04b14de979
0.5,sqlparse,tabulate,120,0.7434,True,True,5000,3,27,source,mut_3ffd50b21960
0.5,sqlparse,tabulate,120,0.189,False,False,5000,3,28,source,mut_407eb9486001
0.5,sqlparse,tabulate,120,0.027,False,False,5000,3,29,source,mut_4324b71a987c
0.5,sqlparse,tabulate,120,0.0323,False,False,5000,3,30,source,mut_434d19a26cdb
0.5,sqlparse,tabulate,120,0.5887,False,False,5000,3,31,source,mut_43695e7c2f7b
0.5,sqlparse,tabulate,120,0.0254,False,False,5000,3,32,source,mut_437302185cb1
0.5,sqlparse,tabulate,120,0.6358,True,True,5000,4,33,source,mut_463c594b3f76
0.5,sqlparse,tabulate,120,0.0638,False,False,5000,4,34,source,mut_48baccea58f0
0.5,sqlparse,tabulate,120,0.0837,False,False,5000,4,35,source,mut_48fde9d2deea
0.5,sqlparse,tabulate,120,0.0706,False,False,5000,4,36,source,mut_4b13ccc70742
0.5,sqlparse,tabulate,120,0.3467,False,False,5000,4,37,source,mut_4c09085f2073
0.5,sqlparse,tabulate,120,0.0675,False,False,5000,4,38,source,mut_4c4e6b8ce530
0.5,sqlparse,tabulate,120,0.0752,False,False,5000,4,39,source,mut_4ddc4cbd929b
0.5,sqlparse,tabulate,120,0.0855,False,False,5000,4,40,source,mut_4ec1d7e52659
0.5,sqlparse,tabulate,120,0.6066,True,True,5000,5,41,source,mut_4fea0ea939d2
0.5,sqlparse,tabulate,120,0.0325,False,False,5000,5,42,source,mut_5058b98fc3dc
0.5,sqlparse,tabulate,120,0.0497,False,False,5000,5,43,source,mut_50aabc4b5a25
0.5,sqlparse,tabulate,120,0.0335,False,False,5000,5,44,source,mut_513085300da3
0.5,sqlparse,tabulate,120,0.3217,False,False,5000,5,45,source,mut_515b7e3ac580
0.5,sqlparse,tabulate,120,0.0395,False,False,5000,5,46,source,mut_51d953d55d3a
0.5,sqlparse,tabulate,120,0.7284,True,True,5000,6,47,source,mut_563fc775221b
0.5,sqlparse,tabulate,120,0.3823,False,False,5000,6,48,source,mut_565c4e576970
0.5,sqlparse,tabulate,120,0.0941,False,False,5000,6,49,source,mut_577d92322485
0.5,sqlparse,tabulate,120,0.6002,False,False,5000,6,50,source,mut_598fea02071b
0.5,sqlparse,tabulate,120,0.0447,False,False,5000,6,51,source,mut_59ad839eb361
0.5,sqlparse,tabulate,120,0.0534,False,False,5000,6,52,source,mut_59d5612d680e
0.5,sqlparse,tabulate,120,0.3689,False,False,5000,6,53,source,mut_5a1265cdd7fd
0.5,sqlparse,tabulate,120,0.3657,False,False,5000,6,54,source,mut_5a226ce8e9a0
0.5,sqlparse,tabulate,120,0.0527,False,False,5000,6,55,source,mut_5c4e9febc1b4
0.5,sqlparse,tabulate,120,0.2237,False,False,5000,6,56,source,mut_5c5dd82adb4a
0.5,sqlparse,tabulate,120,0.094,False,False,5000,6,57,source,mut_5c709acf8a71
0.5,sqlparse,tabulate,120,0.3845,False,False,5000,6,58,source,mut_5c83645a4b40
0.5,sqlparse,tabulate,120,0.1598,False,False,5000,6,59,source,mut_5ca66cf5e21c
0.5,sqlparse,tabulate,120,0.0477,False,False,5000,6,60,source,mut_5e1e3f22ddce
0.5,sqlparse,tabulate,120,0.3946,False,False,5000,6,61,source,mut_5e911c243c0e
0.5,sqlparse,tabulate,120,0.3763,False,False,5000,6,62,source,mut_5f9ee10badbd
0.5,sqlparse,tabulate,120,0.6258,False,False,5000,6,63,source,mut_603659d3c40d
0.5,sqlparse,tabulate,120,0.2925,False,False,5000,6,64,source,mut_628c76f5d806
0.5,sqlparse,tabulate,120,0.3762,False,False,5000,6,65,source,mut_683a907522ac
0.5,sqlparse,tabulate,120,0.374,False,False,5000,6,66,source,mut_68be773b8e4f
0.5,sqlparse,tabulate,120,0.1268,False,False,5000,6,67,source,mut_6a213918b9c2
0.5,sqlparse,tabulate,120,0.3746,False,False,5000,6,68,source,mut_6e3d6f48ed29
0.5,sqlparse,tabulate,120,0.1318,False,False,5000,6,69,source,mut_6e5ae450d2f4
0.5,sqlparse,tabulate,120,0.3727,False,False,5000,6,70,source,mut_6f68b59e3602
0.5,sqlparse,tabulate,120,0.3808,False,False,5000,6,71,source,mut_70e6e6870886
0.5,sqlparse,tabulate,120,0.5719,False,False,5000,6,72,source,mut_7180d183cdb2
0.5,sqlparse,tabulate,120,0.378,False,False,5000,6,73,source,mut_71b88b2cf7de
0.5,sqlparse,tabulate,120,0.1461,False,False,5000,6,74,source,mut_71f61f9f2540
0.5,sqlparse,tabulate,120,0.0459,False,False,5000,6,75,source,mut_731cab0bcb1e
0.5,sqlparse,tabulate,120,0.5426,False,False,5000,6,76,source,mut_754d4bc16c13
0.5,sqlparse,tabulate,120,0.2937,False,False,5000,6,77,source,mut_76df77b21013
0.5,sqlparse,tabulate,120,0.3725,False,False,5000,6,78,source,mut_779fd8ca5ea2
0.5,sqlparse,tabulate,120,0.164,False,False,5000,6,79,source,mut_78f391f3ae79
0.5,sqlparse,tabulate,120,0.3783,False,False,5000,6,80,source,mut_7a80661c2bdf
0.5,sqlparse,tabulate,120,0.2959,False,False,5000,6,81,source,mut_7ac454133642
0.5,sqlparse,tabulate,120,0.6092,False,False,5000,6,82,source,mut_7f1ddc9250cb
0.5,sqlparse,tabulate,120,0.0451,False,False,5000,6,83,source,mut_806afac0611b
0.5,sqlparse,tabulate,120,0.0938,False,False,5000,6,84,source,mut_807d8e804bf8
0.5,sqlparse,tabulate,120,0.3747,False,False,5000,6,85,source,mut_81b0f720b4ad
0.5,sqlparse,tabulate,120,0.0443,False,False,5000,6,86,source,mut_857cd34d9508
0.5,sqlparse,tabulate,120,0.4475,False,False,5000,6,87,source,mut_859de364d4a7
0.5,sqlparse,tabulate,120,0.4179,False,False,5000,6,88,source,mut_8732d5380027
0.5,sqlparse,tabulate,120,0.568,False,False,5000,6,89,source,mut_8a5d75cb4aec
0.5,sqlparse,tabulate,120,0.301,False,False,5000,6,90,source,mut_8afc8711c974
0.5,sqlparse,tabulate,120,0.0498,False,False,5000,6,91,source,mut_8afcbc176f7c
0.5,sqlparse,tabulate,120,0.6177,False,False,5000,6,92,source,mut_8bb6b81c5c05
0.5,sqlparse,tabulate,120,0.5476,False,False,5000,6,93,source,mut_8dec537426f2
0.5,sqlparse,tabulate,120,0.0661,False,False,5000,6,94,source,mut_8eb2650ff656
0.5,sqlparse,tabulate,120,0.6226,False,False,5000,6,95,source,mut_908604a45c2c
0.5,sqlparse,tabulate,120,0.2021,False,False,5000,6,96,source,mut_90c65e06e91d
0.5,sqlparse,tabulate,120,0.3864,False,False,5000,6,97,source,mut_930916d9cada
0.5,sqlparse,tabulate,120,0.1037,False,False,5000,6,98,source,mut_9399d7fed319
0.5,sqlparse,tabulate,120,0.6497,False,False,5000,6,99,source,mut_95b57bdb8e06
0.5,sqlparse,tabulate,120,0.1156,False,False,5000,6,100,source,mut_95f34860eb42
0.5,sqlparse,tabulate,120,0.5963,False,False,5000,6,101,source,mut_982ebface207
0.5,sqlparse,tabulate,120,0.3775,False,False,5000,6,102,source,mut_99b614a17041
0.5,sqlparse,tabulate,120,0.3747,False,False,5000,6,103,source,mut_99bbe3921446
